Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
rone wali shayari english,41,41,210,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,101,"13, 36, 54, 54, 54, 67, 100, 82, 100, 18, 13, 10",2026-07-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
rone wali shayari english,53,53,210,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,101,"13, 36, 54, 54, 54, 67, 100, 82, 100, 18, 13, 10",2026-07-23,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
sad shayri english,19,19,320,2,0.00,https://englishshyari.com/,0,0,0.00,0,0,"100, 100, 100, 100, 100, 100, 100, 100, 81, 100, 81, 81",2026-07-27,"Image pack, Video, Image, Related searches",informational,Organic
emotional shayari on life in english,59,59,170,2,0.00,https://englishshyari.com/,0,0,0.00,0.33,89,"43, 81, 81, 67, 67, 81, 67, 100, 100, 100, 100, 81",2026-07-12,"Sitelinks, Video, Related searches",informational,Organic
emotional shayari on life in english,65,65,170,2,0.00,https://englishshyari.com/,0,0,0.00,0.33,89,"43, 81, 81, 67, 67, 81, 67, 100, 100, 100, 100, 81",2026-07-12,"Sitelinks, Video, Related searches",informational,Organic
one word shayari in english,12,12,170,18,0.00,https://englishshyari.com/,0,0,0.00,0.33,127,"81, 81, 81, 81, 67, 81, 81, 100, 81, 67, 81, 81",2026-07-08,"Image pack, Video, People also ask, Related searches",informational,Organic
pagal shayari in english,47,47,210,30,0.00,https://englishshyari.com/,0,0,0.00,0.33,86,"10, 18, 44, 54, 67, 54, 82, 100, 100, 100, 3, 3",2026-07-12,"Image pack, Video, Related searches, AI overview",informational,Organic
hasi quotes in english,53,53,210,15,0.00,https://englishshyari.com/,0,0,0.00,0.33,59,"8, 12, 15, 29, 24, 19, 24, 24, 24, 44, 81, 100",2026-06-27,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
naraz shayari in english,37,37,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,87,"42, 42, 35, 65, 54, 42, 100, 54, 54, 42, 4, 4",2026-07-19,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
naraz shayari in english,40,40,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,87,"42, 42, 35, 65, 54, 42, 100, 54, 54, 42, 4, 4",2026-07-19,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
bio shayari english,22,22,590,17,0.00,https://englishshyari.com/,0,0,0.00,0.33,93,"36, 36, 44, 44, 55, 67, 82, 67, 82, 82, 100, 82",2026-08-17,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
shayari on life roman english,13,0,140,0,0.00,https://englishshyari.com/,0,0,0.00,0.33,102,"6, 16, 53, 34, 34, 22, 22, 28, 44, 100, 100, 81",2026-08-20,"Video, Related searches, AI overview",informational,Organic
attitude shayari english 2 line,39,39,210,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,99,"54, 100, 81, 54, 81, 65, 54, 54, 81, 100, 100, 65",2026-07-24,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
shayari 2 line english,2,2,480,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,100,"66, 66, 66, 81, 66, 81, 100, 66, 81, 81, 100, 29",2026-08-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,AI overview
shayari lines in english,18,18,110,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,111,"100, 79, 100, 100, 100, 79, 100, 79, 64, 79, 64, 64",2026-07-28,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
sad shayari hindi translation english,23,23,480,8,0.00,https://englishshyari.com/,0,0,0.00,0.33,105,"5, 21, 32, 26, 32, 39, 48, 48, 59, 100, 100, 88",2026-07-20,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
sad shayari hindi translation english,48,48,480,8,0.00,https://englishshyari.com/,0,0,0.00,0.33,105,"5, 21, 32, 26, 32, 39, 48, 48, 59, 100, 100, 88",2026-07-20,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
sad shayari for girl in english,10,10,170,3,0.00,https://englishshyari.com/english-shayari-for-girls/,0,0,0.00,0,100,"19, 19, 19, 10, 15, 15, 54, 67, 44, 54, 54, 100",2026-07-12,"Image pack, Video, Video Carousel, People also ask, Related searches",informational,Organic
sad shayari for girl in english,27,27,170,3,0.00,https://englishshyari.com/,0,0,0.00,0,100,"19, 19, 19, 10, 15, 15, 54, 67, 44, 54, 54, 100",2026-07-12,"Image pack, Video, Video Carousel, People also ask, Related searches",informational,Organic
zindagi shayari in english,22,22,590,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,87,"100, 100, 100, 100, 82, 82, 67, 55, 55, 44, 36, 30",2026-08-01,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
khushi ki shayari in english,50,50,480,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,85,"5, 12, 44, 82, 67, 82, 82, 100, 100, 100, 1, 1",2026-07-01,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
shayari in english sad love,54,54,170,19,0.00,https://englishshyari.com/,0,0,0.00,0.33,102,"65, 81, 100, 65, 65, 65, 81, 65, 81, 65, 42, 54",2026-07-08,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
hindi shayari in english letter,28,28,880,15,0.00,https://englishshyari.com/,0,0,0.00,0.33,112,"2, 6, 21, 25, 46, 53, 68, 84, 100, 100, 2, 2",2026-07-18,"Image pack, Sitelinks, Reviews, Image, Video Carousel, Related searches",informational,Organic
english shayari on life love,14,14,170,9,0.00,https://englishshyari.com/,0,0,0.00,0.33,104,"44, 28, 44, 22, 16, 22, 22, 81, 100, 81, 81, 66",2026-07-29,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
status shayari in english,45,45,260,12,0.00,https://englishshyari.com/,0,0,0.00,0.33,103,"100, 100, 100, 66, 66, 66, 81, 81, 53, 66, 66, 81",2026-06-30,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
status shayari in english,49,49,260,12,0.00,https://englishshyari.com/,0,0,0.00,0.33,103,"100, 100, 100, 66, 66, 66, 81, 81, 53, 66, 66, 81",2026-06-30,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
shayari lyrics in english,28,28,260,27,0.00,https://englishshyari.com/,0,0,0.00,0.33,91,"66, 66, 66, 66, 66, 81, 81, 66, 66, 100, 100, 100",2026-07-23,"Sitelinks, Video, People also ask, Related searches",informational,Organic
two line shayari english,39,39,210,2,0.00,https://englishshyari.com/,0,0,0.00,0.33,97,"81, 81, 65, 65, 65, 65, 81, 100, 65, 81, 81, 81",2026-07-09,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
tanha shayari english,26,26,140,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,110,"12, 54, 65, 81, 65, 100, 100, 100, 81, 8, 4, 8",2026-07-31,"Image pack, Reviews, Image, Related searches, AI overview",informational,Organic
short sad shayari in english,18,18,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,91,"100, 64, 64, 79, 79, 100, 100, 64, 50, 64, 79, 50",2026-07-28,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
love shayari english mein,52,52,1300,23,0.00,https://englishshyari.com/,0,0,0.00,0.33,110,"100, 100, 100, 100, 77, 77, 100, 100, 77, 77, 77, 77",2026-06-28,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
whatsapp shayari in english,10,10,170,25,0.00,https://englishshyari.com/,0,0,0.00,0.33,113,"81, 67, 67, 67, 81, 52, 100, 100, 81, 81, 81, 81",2026-07-13,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
life change shayari in english,47,47,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,95,"100, 82, 82, 82, 65, 100, 65, 53, 53, 53, 53, 82",2026-07-21,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
two line shayari in english,44,44,590,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,98,"100, 100, 100, 82, 67, 82, 82, 82, 82, 67, 82, 67",2026-07-04,"Image pack, Sitelinks, Video, Related searches, AI overview",commercial,Organic
emotional shayari in roman english,15,15,170,7,0.00,https://englishshyari.com/,0,0,0.00,0.33,87,"81, 81, 81, 100, 100, 81, 52, 43, 67, 100, 100, 81",2026-08-11,"Image pack, Sitelinks, Video, People also ask, Related searches",informational,Organic
yaad shayari in english,42,42,590,5,0.00,https://englishshyari.com/,0,0,0.00,0.33,100,"100, 88, 72, 72, 59, 59, 59, 59, 48, 48, 39, 32",2026-06-29,"Image pack, Sitelinks, Video, Image, Related searches","commercial, informational",Organic
sad shayari in english word,22,22,110,7,0.00,https://englishshyari.com/,0,0,0.00,0,101,"65, 82, 100, 82, 53, 65, 53, 65, 65, 65, 65, 65",2026-07-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
hindi shayari in english text,20,20,390,8,0.00,https://englishshyari.com/hindi-shayari-in-english/,0,0,0.00,0.01,118,"12, 44, 67, 82, 67, 100, 100, 82, 82, 3, 1, 6",2026-08-15,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
sher shayari in english,57,57,480,24,0.00,https://englishshyari.com/,0,0,0.00,0.33,105,"82, 100, 100, 82, 82, 67, 54, 67, 54, 54, 54, 44",2026-07-10,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
hindi shayari english typing,21,21,210,7,0.00,https://englishshyari.com/,0,0,0.00,0.33,117,"44, 54, 67, 67, 54, 82, 82, 67, 100, 23, 28, 36",2026-08-16,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
shayari yaad english,51,51,110,2,0.00,https://englishshyari.com/,0,0,0.00,0.33,79,"18, 18, 41, 82, 100, 82, 82, 82, 100, 82, 6, 12",2026-07-02,"Image pack, Sitelinks, Reviews, Video, Image, Related searches",informational,Organic
nafrat shayari english,39,39,110,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,102,"100, 82, 53, 65, 53, 53, 82, 65, 65, 53, 65, 53",2026-06-16,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
meaning of shayari in english,13,13,170,27,0.00,https://englishshyari.com/,0,0,0.00,0,111,"100, 81, 54, 65, 65, 65, 65, 65, 42, 54, 42, 54",2026-07-01,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
happiness shayari in english,31,31,390,4,0.00,https://englishshyari.com/,0,0,0.00,0,88,"36, 44, 54, 66, 66, 81, 81, 81, 81, 100, 81, 100",2026-07-30,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
sad shayari hindi in english,46,46,320,10,0.00,https://englishshyari.com/,0,0,0.00,0,107,"82, 82, 82, 100, 82, 100, 67, 100, 100, 82, 82, 82",2026-07-07,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
life sad shayari in english,21,21,110,0,0.00,https://englishshyari.com/,0,0,0.00,0.33,91,"79, 64, 64, 79, 64, 79, 79, 100, 79, 79, 64, 64",2026-07-27,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
gussa shayari in english,14,14,110,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,89,"100, 82, 82, 65, 53, 82, 82, 100, 65, 29, 18, 18",2026-08-13,"Image pack, Reviews, Video, Ads bottom, People also ask, Related searches",informational,Organic
sher shayari hindi english,15,15,110,8,0.00,https://englishshyari.com/hindi-shayari-in-english/,0,0,0.00,0.33,124,"8, 12, 27, 42, 65, 42, 54, 81, 65, 100, 4, 4",2026-07-01,"Image pack, Sitelinks, Reviews, Video, Ads bottom, Related searches, Ads middle, AI overview",informational,Organic
sher shayari hindi english,27,27,110,8,0.00,https://englishshyari.com/,0,0,0.00,0.33,124,"8, 12, 27, 42, 65, 42, 54, 81, 65, 100, 4, 4",2026-07-01,"Image pack, Sitelinks, Reviews, Video, Ads bottom, Related searches, Ads middle, AI overview",informational,Organic
zindagi khushi shayari in english,53,53,320,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,86,"3, 6, 30, 36, 44, 44, 44, 67, 55, 100, 1, 1",2026-07-09,"Image pack, Sitelinks, Image, Related searches, AI overview",informational,Organic
narazgi shayari english,24,24,170,4,0.00,https://englishshyari.com/,0,0,0.00,0.33,105,"53, 53, 53, 66, 100, 81, 66, 53, 53, 44, 34, 22",2026-07-27,"Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
sad shayari for english,17,17,110,10,0.00,https://englishshyari.com/,0,0,0.00,0.33,102,"100, 65, 65, 82, 65, 65, 65, 65, 53, 65, 53, 41",2026-08-19,"Image pack, Video, Related searches, AI overview",informational,Organic
shayari for girls in english,43,43,1000,8,0.00,https://englishshyari.com/english-shayari-for-girls/,0,0,0.00,0,103,"62, 100, 100, 81, 62, 55, 62, 62, 55, 55, 55, 62",2026-07-15,"Sitelinks, Video, People also ask, Related searches","commercial, informational",Organic
two line shayari instagram in english,33,33,140,13,0.00,https://englishshyari.com/,0,0,0.00,0.33,126,"8, 8, 35, 42, 42, 65, 81, 65, 81, 100, 100, 81",2026-07-03,"Sitelinks, Video, Image, Related searches, AI overview",commercial,Organic
wada shayari in english,18,18,140,17,0.00,https://englishshyari.com/,0,0,0.00,0.33,96,"12, 15, 35, 54, 65, 65, 65, 81, 100, 100, 4, 4",2026-06-22,"Image pack, Video, Image, People also ask, Related searches, AI overview",informational,Organic
nazar shayari in english,30,30,260,13,0.00,https://englishshyari.com/,0,0,0.00,0.33,97,"100, 100, 100, 82, 54, 54, 67, 82, 67, 54, 36, 44",2026-07-08,"Image pack, Reviews, Image, People also ask, Related searches",informational,Organic
sad shayri in english,47,47,320,10,0.00,https://englishshyari.com/,0,0,0.00,0,95,"100, 100, 100, 100, 100, 100, 100, 100, 81, 100, 81, 81",2026-07-10,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
sad shayari hindi english,21,21,590,3,0.00,https://englishshyari.com/,0,0,0.00,0.33,106,"100, 100, 82, 100, 82, 100, 100, 100, 82, 82, 67, 67",2026-07-30,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
english shayari sms,41,41,140,5,0.00,https://englishshyari.com/,0,0,0.00,0.05,107,"43, 52, 81, 100, 43, 67, 81, 67, 52, 52, 52, 52",2026-07-22,"Video, Related searches, AI overview",commercial,Organic
dogle log quotes in english,19,19,390,27,0.00,https://englishshyari.com/,0,0,0.00,0.33,103,"100, 100, 100, 81, 54, 66, 66, 54, 54, 54, 54, 44",2026-08-12,"Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
dogle log quotes in english,20,20,390,27,0.00,https://englishshyari.com/,0,0,0.00,0.33,103,"100, 100, 100, 81, 54, 66, 66, 54, 54, 54, 54, 44",2026-08-12,"Image pack, Sitelinks, Reviews, Image, People also ask, Related searches",informational,Organic
hindi shayari english writing,21,21,480,6,0.00,https://englishshyari.com/,0,0,0.00,0.33,115,"16, 24, 55, 55, 44, 55, 82, 100, 82, 82, 55, 55",2026-06-26,"Image pack, Sitelinks, Reviews, Video, Related searches",informational,Organic
shayari attitude in english,41,41,1300,10,0.00,https://englishshyari.com/,0,0,0.00,0,100,"100, 100, 100, 100, 81, 81, 62, 81, 62, 62, 62, 62",2026-06-28,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
fida shayari in english,1,1,110,17,0.00,https://englishshyari.com/,0,0,0.00,0.33,95,"5, 14, 67, 67, 67, 52, 67, 67, 100, 81, 5, 5",2026-06-26,"Video, Related searches, AI overview",commercial,AI overview
fida shayari in english,10,10,110,17,0.00,https://englishshyari.com/,0,0,0.00,0.33,95,"5, 14, 67, 67, 67, 52, 67, 67, 100, 81, 5, 5",2026-06-26,"Video, Related searches, AI overview",commercial,Organic
