Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
purane din shayari,34,34,170,22,0.00,https://eknazariya.com/,0,0,0.00,0.33,148,"81, 81, 100, 81, 65, 65, 65, 54, 27, 35, 54, 54",2026-06-26,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
urdu ghazal in hindi,40,40,1900,26,0.00,https://eknazariya.com/,0,0,0.00,0.33,141,"13, 20, 34, 66, 55, 55, 100, 100, 83, 83, 100, 100",2026-07-10,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
ghalib ki shayari in hindi on love,9,9,140,17,0.00,https://eknazariya.com/ghalib-shayari,0,0,0.00,0,143,"81, 81, 54, 65, 100, 81, 42, 19, 15, 15, 27, 27",2026-07-08,"Image pack, Sitelinks, Reviews, Video, Featured snippet, Video Carousel, People also ask, Related searches",informational,Organic
welike shayari,16,16,170,21,0.00,https://eknazariya.com/,0,0,0.00,0,216000000,"9, 53, 81, 81, 81, 100, 81, 81, 100, 0, 0, 0",2026-07-24,"Reviews, Video, People also ask, Related searches",commercial,Organic
mehfil in hindi,19,19,480,30,0.00,https://eknazariya.com/mehfil-shayari,0,0,0.00,0.33,0,"54, 66, 81, 81, 81, 81, 100, 81, 81, 66, 66, 66",2026-07-29,"Instant answer, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
mehfil in hindi,20,20,480,30,0.00,https://eknazariya.com/mehfil-shayari,0,0,0.00,0.33,0,"54, 66, 81, 81, 81, 81, 100, 81, 81, 66, 66, 66",2026-07-29,"Instant answer, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
shayari achi wali,12,12,110,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,140,"65, 82, 65, 65, 65, 100, 65, 65, 53, 65, 65, 53",2026-07-31,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
urdu sher in hindi,8,8,140,17,0.00,https://eknazariya.com/,0,0,0.00,0,153,"3, 15, 2, 100, 100, 36, 2, 7, 2, 2, 2, 2",2026-06-22,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
uneza akhtar,39,39,1300,31,0.00,https://eknazariya.com/javed-akhtar,0,0,0.00,0.33,110,"36, 28, 36, 36, 53, 67, 100, 28, 28, 16, 20, 20",2026-06-25,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
teri nazar shayari,15,15,140,9,0.00,https://eknazariya.com/,0,0,0.00,0.33,131,"100, 100, 24, 1, 1, 4, 4, 1, 7, 1, 1, 1",2026-06-19,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
shayari written in urdu,17,17,590,30,0.00,https://eknazariya.com/,0,0,0.00,0.33,124,"19, 29, 54, 100, 82, 82, 82, 100, 100, 100, 82, 67",2026-06-25,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
love shayari rekhta,17,17,140,28,0.00,https://eknazariya.com/ishq-shayari,0,0,0.00,0.33,106,"100, 82, 82, 82, 82, 65, 82, 65, 82, 41, 65, 65",2026-07-06,"Image pack, Reviews, Video, Image, Related searches",navigational,Organic
shayari normal,14,14,210,31,0.00,https://eknazariya.com/,0,0,0.00,0.33,113,"81, 81, 66, 81, 66, 100, 66, 66, 66, 53, 53, 44",2026-08-14,"Image pack, Reviews, Video, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
bhari shayari,21,21,260,24,0.00,https://eknazariya.com/,0,0,0.00,0.33,129,"81, 100, 81, 66, 81, 81, 81, 66, 81, 81, 81, 81",2026-07-25,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari apne liye,12,12,210,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,112,"100, 81, 81, 100, 100, 100, 100, 100, 100, 81, 81, 81",2026-08-01,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
all type shayari,10,10,110,44,0.00,https://eknazariya.com/,0,0,0.00,0.33,140,"79, 50, 79, 100, 100, 79, 100, 79, 50, 64, 64, 50",2026-07-14,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
ghalib famous shayari,22,22,390,28,0.40,https://eknazariya.com/ghalib-shayari,0,0,0.00,0.01,144,"54, 54, 66, 66, 66, 81, 100, 66, 66, 54, 54, 19",2026-07-11,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
hard shayari,13,13,260,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,150,"81, 100, 100, 81, 81, 81, 81, 100, 66, 81, 81, 66",2026-06-23,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
urdu and hindi shayari,11,11,140,17,0.00,https://eknazariya.com/,0,0,0.00,0,146,"100, 100, 65, 100, 82, 82, 53, 53, 82, 53, 82, 65",2026-07-24,"Image pack, Sitelinks, Reviews, Video, Image, Ads top, Ads bottom, Related searches, AI overview",informational,Organic
darbar shayari,17,17,210,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,113,"81, 81, 100, 81, 81, 65, 81, 81, 81, 100, 65, 81",2026-07-08,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
mard shayari in hindi,16,16,170,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,133,"67, 81, 100, 67, 43, 81, 100, 81, 100, 100, 100, 100",2026-07-26,"Image pack, Reviews, Video, Video Carousel, Related searches",informational,Organic
milne ki shayari,23,23,320,14,0.00,https://eknazariya.com/,0,0,0.00,0.33,116,"100, 100, 100, 100, 100, 100, 82, 100, 67, 82, 82, 67",2026-07-18,"Image pack, Reviews, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
single line shayari,24,24,110,11,0.00,https://eknazariya.com/,0,0,0.00,0,108,"64, 79, 79, 50, 79, 79, 79, 64, 100, 100, 79, 64",2026-06-26,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
status sher shayari,15,15,140,30,0.00,https://eknazariya.com/,0,0,0.00,0.33,143,"100, 100, 100, 81, 67, 81, 52, 67, 33, 14, 14, 14",2026-07-12,"Image pack, Reviews, Video, Related searches",informational,Organic
best urdu poetry in hindi,11,11,590,36,0.00,https://eknazariya.com/,0,0,0.00,0.33,171,"100, 100, 82, 100, 100, 100, 100, 82, 67, 67, 67, 54",2026-06-30,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",commercial,Organic
gulzar shayari quotes,14,14,170,23,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0.33,145,"100, 81, 67, 54, 23, 10, 15, 15, 10, 15, 10, 19",2026-07-20,"Image pack, Sitelinks, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
shayari dikhao,14,14,320,33,0.00,https://eknazariya.com/,0,0,0.00,0.33,126,"82, 67, 100, 82, 67, 67, 100, 82, 67, 82, 82, 82",2026-07-01,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
dikhawa shayari,24,24,590,21,0.00,https://eknazariya.com/,0,0,0.00,0.33,130,"100, 100, 82, 67, 55, 67, 67, 67, 67, 67, 55, 44",2026-08-03,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
jharkhand shayari,25,25,140,22,0.00,https://eknazariya.com/,0,0,0.00,0.33,120,"28, 22, 100, 66, 44, 66, 53, 44, 34, 34, 34, 28",2026-06-29,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
jharkhand shayari,27,27,140,22,0.00,https://eknazariya.com/,0,0,0.00,0.33,120,"28, 22, 100, 66, 44, 66, 53, 44, 34, 34, 34, 28",2026-06-29,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
best moments shayari,18,18,110,25,0.00,https://eknazariya.com/,0,0,0.00,0.33,80,"65, 82, 53, 53, 53, 100, 100, 41, 53, 53, 41, 41",2026-07-25,"Image pack, Reviews, People also ask, Related searches",commercial,Organic
indian urdu shayari,17,17,210,29,0.00,https://eknazariya.com/,0,0,0.00,0,132,"100, 81, 5, 2, 3, 44, 81, 2, 66, 24, 24, 44",2026-07-07,"Image pack, Reviews, Video, Ads bottom, Video Carousel, Related searches, Ads middle",informational,Organic
indian urdu shayari,19,19,210,29,0.00,https://eknazariya.com/,0,0,0.00,0,132,"100, 81, 5, 2, 3, 44, 81, 2, 66, 24, 24, 44",2026-07-07,"Image pack, Reviews, Video, Ads bottom, Video Carousel, Related searches, Ads middle",informational,Organic
gulzar shayari on zindagi,12,12,320,19,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0.33,143,"100, 100, 100, 100, 82, 100, 100, 100, 67, 67, 67, 54",2026-07-15,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
r shayari,15,15,140,24,0.00,https://eknazariya.com/,0,0,0.00,0.33,144,"27, 42, 54, 35, 42, 65, 100, 81, 100, 35, 35, 27",2026-07-31,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
hashtags for poems,32,32,110,15,0.00,https://eknazariya.com/hashtags-%23shayri,0,0,0.00,0,108,"82, 53, 53, 82, 41, 53, 82, 100, 82, 100, 65, 41",2026-07-29,"Video, People also ask, Related searches, AI overview",informational,Organic
mona shayari,16,16,260,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,145,"5, 8, 36, 44, 44, 54, 54, 81, 81, 100, 12, 12",2026-07-17,"Reviews, Video, Video Carousel, People also ask, AI overview",informational,Organic
shayari serial,18,18,110,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,126,"100, 100, 100, 79, 64, 50, 79, 79, 79, 50, 79, 79",2026-07-13,"Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
past shayari in hindi,11,11,110,25,0.00,https://eknazariya.com/,0,0,0.00,0.33,84,"100, 82, 65, 82, 65, 65, 53, 41, 82, 65, 53, 41",2026-07-22,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
junun shayri,30,30,880,3,0.00,https://eknazariya.com/,0,0,0.00,0,116,"88, 72, 88, 100, 88, 100, 72, 72, 72, 88, 88, 88",2026-07-12,"Sitelinks, Reviews, Video, Related searches, AI overview",informational,Organic
sad sher,20,20,390,20,0.00,https://eknazariya.com/best-sad-shayari,0,0,0.00,0,117,"29, 29, 29, 36, 44, 44, 44, 44, 54, 54, 100, 82",2026-08-02,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
ghalib shayari on beauty,16,16,320,27,0.00,https://eknazariya.com/ghalib-shayari,0,0,0.00,0.33,155,"44, 54, 54, 44, 54, 100, 67, 67, 81, 67, 67, 67",2026-08-03,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
pyar hashtags,16,16,140,12,0.00,https://eknazariya.com/hashtags-%23shayri,0,0,0.00,0,102,"100, 81, 67, 81, 67, 67, 67, 52, 81, 67, 52, 67",2026-08-09,"Video, People also ask, Related searches, AI overview",commercial,Organic
attitude nazar shayari,26,26,210,17,0.00,https://eknazariya.com/,0,0,0.00,0.33,119,"100, 100, 81, 81, 81, 81, 53, 66, 44, 66, 44, 44",2026-07-07,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
unknown shayari,17,17,140,20,0.00,https://eknazariya.com/,0,0,0.00,0.33,135,"67, 100, 67, 81, 81, 67, 81, 67, 52, 67, 52, 52",2026-07-02,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
shayari on charity in hindi,35,35,140,23,0.00,https://eknazariya.com/,0,0,0.00,0.33,112,"9, 28, 53, 53, 66, 81, 81, 81, 100, 0, 0, 3",2026-07-31,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
watch shayari in hindi,21,21,140,21,0.00,https://eknazariya.com/,0,0,0.00,0.33,147,"22, 28, 34, 34, 44, 53, 100, 53, 44, 28, 34, 22",2026-07-24,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
hindi shayari hindi shayari,9,9,140,39,0.00,https://eknazariya.com/,0,0,0.00,0.02,143,"82, 100, 82, 82, 65, 65, 100, 82, 53, 82, 53, 53",2026-07-13,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
urdu mai shayari,17,17,140,30,0.00,https://eknazariya.com/,0,0,0.00,0.33,139,"52, 67, 67, 67, 67, 81, 100, 100, 81, 52, 67, 52",2026-06-22,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
play shayari,12,12,260,38,0.00,https://eknazariya.com/,0,0,0.00,0.33,125,"12, 15, 29, 44, 36, 36, 36, 54, 54, 100, 15, 24",2026-07-17,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
apne shayari,16,16,480,22,0.00,https://eknazariya.com/,0,0,0.00,0.33,135,"100, 81, 81, 81, 66, 66, 81, 66, 66, 66, 66, 66",2026-07-15,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
mirza ghalib ke sher,15,15,390,22,0.00,https://eknazariya.com/ghalib-shayari,0,0,0.00,0.01,89,"81, 100, 81, 81, 66, 66, 81, 66, 54, 44, 44, 44",2026-06-23,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
masjid shayari,32,32,110,23,0.00,https://eknazariya.com/mehfil-shayari/f/%E0%A4%AE%E0%A4%82%E0%A4%A6%E0%A4%BF%E0%A4%B0-%E0%A4%94%E0%A4%B0-%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%9C%E0%A4%BF%E0%A4%A6,0,0,0.00,0.33,149,"41, 82, 65, 65, 53, 65, 100, 65, 100, 100, 29, 41",2026-07-11,"Image pack, Reviews, Video, Video Carousel, Related searches, AI overview",informational,Organic
sharmana shayari,14,14,110,21,0.00,https://eknazariya.com/,0,0,0.00,0.33,125,"100, 2, 1, 3, 1, 1, 1, 16, 5, 3, 1, 1",2026-07-22,"Image pack, Reviews, People also ask, Related searches",informational,Organic
new latest shayari,9,9,140,37,0.00,https://eknazariya.com/,0,0,0.00,0.33,101,"67, 100, 81, 67, 52, 52, 81, 81, 67, 67, 67, 67",2026-07-15,"Reviews, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
sher o shayari on life,12,12,110,30,0.00,https://eknazariya.com/,0,0,0.00,0.33,152,"19, 2, 35, 2, 54, 6, 2, 100, 29, 2, 4, 2",2026-06-15,"Image pack, Reviews, Video, Featured snippet, Video Carousel, Related searches",informational,Organic
jawab shayari,14,14,140,20,0.00,https://eknazariya.com/,0,0,0.00,0.33,134,"100, 100, 100, 82, 82, 82, 65, 65, 53, 53, 53, 53",2026-07-12,"Image pack, Sitelinks, Reviews, Video, Image, Video Carousel, Related searches",informational,Organic
mirza ghalib best shayari,22,22,590,25,0.40,https://eknazariya.com/ghalib-shayari,0,0,0.00,0.01,145,"100, 67, 100, 67, 67, 67, 67, 67, 67, 100, 100, 82",2026-07-24,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",commercial,Organic
deewangi shayari,23,23,110,24,0.00,https://eknazariya.com/,0,0,0.00,0.33,129,"52, 67, 67, 100, 67, 52, 67, 52, 33, 43, 43, 43",2026-08-10,"Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
free shayari,11,11,140,46,0.00,https://eknazariya.com/,0,0,0.00,0.33,152,"82, 100, 100, 82, 65, 100, 82, 82, 82, 82, 65, 65",2026-07-25,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
gulzar thoughts in hindi,21,21,140,23,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0.33,142,"100, 82, 100, 82, 100, 82, 82, 82, 53, 100, 82, 65",2026-07-11,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
mushaira in hindi,22,22,390,25,0.00,https://eknazariya.com/,0,0,0.00,0.33,126,"54, 81, 81, 100, 81, 66, 66, 54, 44, 54, 54, 44",2026-08-01,"Image pack, Reviews, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
din ki shayari,21,23,140,17,0.00,https://eknazariya.com/,0,0,0.00,0.33,124,"2, 1, 100, 16, 2, 1, 19, 19, 1, 5, 1, 2",2026-08-19,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
rone wali shayari in hindi,26,26,110,24,0.00,https://eknazariya.com/,0,0,0.00,0.33,129,"82, 100, 100, 82, 65, 65, 53, 12, 18, 53, 53, 65",2026-08-04,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
classic shayari in hindi,11,11,210,26,0.00,https://eknazariya.com/,0,0,0.00,0.33,148,"22, 22, 44, 66, 81, 100, 81, 100, 100, 100, 44, 28",2026-07-10,"Image pack, Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
line shayari in hindi,18,18,590,31,0.00,https://eknazariya.com/,0,0,0.00,0.33,123,"100, 67, 82, 67, 82, 100, 100, 67, 82, 54, 82, 67",2026-08-10,"Image pack, Sitelinks, Reviews, Video, Featured snippet, Image, Ads top, Video Carousel, People also ask, Related searches","commercial, informational",Organic
mehfil quotes in hindi,16,16,140,18,0.00,https://eknazariya.com/,0,0,0.00,0.33,149,"100, 81, 100, 81, 52, 43, 67, 67, 52, 43, 24, 33",2026-06-30,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
mehfil quotes in hindi,22,22,140,18,0.00,https://eknazariya.com/mehfil-shayari,0,0,0.00,0.33,149,"100, 81, 100, 81, 52, 43, 67, 67, 52, 43, 24, 33",2026-06-30,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
mehfil quotes in hindi,29,29,140,18,0.00,https://eknazariya.com/mehfil-shayari,0,0,0.00,0.33,149,"100, 81, 100, 81, 52, 43, 67, 67, 52, 43, 24, 33",2026-06-30,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
shayari channel name,17,17,140,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,121,"35, 42, 35, 27, 27, 81, 100, 54, 65, 42, 42, 35",2026-07-31,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
raghupati sahay,50,50,320,24,0.00,https://eknazariya.com/firaq-gorakhpuri-1,0,0,0.00,0.33,97,"67, 82, 67, 82, 82, 82, 100, 54, 67, 82, 82, 67",2026-07-29,"Knowledge panel, Reviews, Video, Image, Video Carousel, People also ask, Related searches, Short videos","informational, transactional",Organic
subject shayari,14,14,320,24,0.00,https://eknazariya.com/,0,0,0.00,0.33,181,"4, 7, 19, 36, 24, 44, 67, 100, 44, 44, 100, 100",2026-07-13,"Image pack, Reviews, Video, Image, Ads top, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
jarurat shayari in hindi,17,17,170,12,0.00,https://eknazariya.com/,0,0,0.00,0.33,126,"100, 81, 65, 42, 100, 81, 65, 42, 42, 42, 54, 65",2026-08-13,"Image pack, Reviews, Video, Image, People also ask, Related searches",informational,Organic
sundar si shayari,21,21,210,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,131,"54, 65, 65, 81, 65, 65, 81, 100, 100, 100, 100, 100",2026-07-09,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
internet par shayari in hindi,29,29,480,22,0.00,https://eknazariya.com/,0,0,0.00,0.33,115,"15, 44, 82, 67, 67, 82, 100, 100, 82, 29, 36, 36",2026-07-28,"Image pack, Sitelinks, Reviews, Video, People also ask, Related searches",informational,Organic
instagram hashtags for poetry,26,26,210,16,0.00,https://eknazariya.com/hashtags-%23shayri,0,0,0.00,0.33,113,"81, 81, 100, 81, 81, 66, 66, 44, 34, 28, 66, 34",2026-06-26,"Video, People also ask, Related searches",navigational,Organic
khwab quotes in hindi,14,14,170,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,135,"66, 66, 81, 100, 81, 53, 44, 34, 28, 34, 28, 28",2026-07-05,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
shayari 2020,17,17,480,26,0.00,https://eknazariya.com/,0,0,0.00,0.33,39400000,"2, 7, 26, 59, 59, 59, 100, 88, 88, 88, 5, 9",2026-07-19,"Reviews, Video, Video Carousel, Related searches","informational, transactional",Organic
mirza ghalib shayari in hindi pdf,21,21,170,10,0.00,https://eknazariya.com/ghalib-shayari,0,0,0.00,0.01,127,"28, 34, 34, 34, 44, 53, 100, 53, 53, 53, 53, 44",2026-07-30,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
full wali shayari,13,13,170,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,146,"16, 44, 53, 44, 66, 81, 100, 81, 81, 9, 9, 6",2026-07-29,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
sachchi shayari,14,14,110,13,0.00,https://eknazariya.com/,0,0,0.00,0,145,"6, 2, 4, 4, 2, 67, 2, 2, 100, 54, 54, 2",2026-06-26,"Reviews, Video, Video Carousel, People also ask, Related searches","informational, transactional",Organic
shayari for singer in hindi,13,13,170,26,0.00,https://eknazariya.com/,0,0,0.00,0.33,100,"18, 28, 36, 23, 28, 44, 36, 28, 36, 100, 82, 67",2026-08-09,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
shayari reply in hindi,23,23,260,23,0.00,https://eknazariya.com/,0,0,0.00,0.33,147,"8, 12, 24, 36, 44, 66, 44, 100, 66, 54, 36, 19",2026-07-10,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
best sher urdu,13,13,170,28,0.00,https://eknazariya.com/,0,0,0.00,0.33,190,"100, 100, 81, 100, 81, 100, 81, 67, 67, 52, 67, 67",2026-07-02,"Reviews, Video, Video Carousel, Related searches, Discussions and forums",commercial,Organic
shayari one line in hindi,15,15,110,8,0.00,https://eknazariya.com/,0,0,0.00,0.33,129,"53, 65, 82, 82, 82, 82, 82, 65, 82, 100, 41, 41",2026-06-28,"Image pack, Sitelinks, Reviews, Video, Related searches, AI overview",informational,Organic
rip hashtags,33,33,110,23,0.00,https://eknazariya.com/hashtags-%23shayri,0,0,0.00,0.33,105,"41, 82, 100, 65, 100, 53, 53, 41, 41, 53, 53, 82",2026-07-31,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
jarurat quotes in hindi,16,16,210,19,0.00,https://eknazariya.com/,0,0,0.00,0.33,132,"100, 100, 66, 53, 66, 53, 44, 44, 44, 53, 53, 44",2026-07-07,"Image pack, Reviews, Video, People also ask, Related searches",informational,Organic
apne aap ke liye shayari,14,14,170,22,0.00,https://eknazariya.com/,0,0,0.00,0.33,146,"67, 81, 81, 81, 67, 81, 100, 81, 67, 67, 67, 81",2026-07-10,"Reviews, Video, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle, AI overview",informational,Organic
badnaseebi shayari,10,10,140,28,0.00,https://eknazariya.com/,0,0,0.00,0,174,"52, 81, 43, 52, 24, 52, 43, 52, 81, 81, 67, 100",2026-06-20,"Image pack, Reviews, Video, People also ask",informational,Organic
firaq gorakhpuri,50,50,6600,33,0.06,https://eknazariya.com/firaq-gorakhpuri-1,0,0,0.00,0.01,119,"44, 55, 55, 44, 82, 55, 100, 82, 55, 55, 55, 82",2026-08-04,"Knowledge panel, Reviews, Video, Image, Video Carousel, People also ask, Related searches, Short videos","informational, transactional",Organic
romantic ishq,30,30,590,29,0.00,https://eknazariya.com/ishq-shayari,0,0,0.00,0.33,146,"9, 39, 88, 59, 59, 59, 48, 32, 59, 72, 100, 100",2026-07-21,"Reviews, Video, Video Carousel, Related searches",informational,Organic
shayari for special person in hindi,16,16,170,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,133,"100, 100, 81, 81, 81, 81, 81, 65, 54, 54, 42, 35",2026-06-27,"Reviews, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shayari wali,18,18,170,38,0.00,https://eknazariya.com/,0,0,0.00,0.33,122,"82, 100, 100, 100, 82, 82, 100, 100, 82, 100, 82, 82",2026-06-27,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches","informational, transactional",Organic
best gulzar shayari,18,18,320,23,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0,139,"82, 100, 82, 67, 100, 82, 67, 67, 82, 82, 67, 67",2026-07-08,"Image pack, Sitelinks, Reviews, Video, Related searches",informational,Organic
janaza shayari in hindi,20,20,140,17,0.00,https://eknazariya.com/,0,0,0.00,0.33,124,"65, 82, 100, 82, 82, 82, 82, 100, 82, 65, 65, 65",2026-06-26,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches",informational,Organic
aashiq shayari,38,38,590,18,0.00,https://eknazariya.com/,0,0,0.00,0.33,140,"82, 100, 82, 67, 82, 100, 82, 67, 67, 67, 54, 54",2026-07-23,"Image pack, Reviews, Video, Image, People also ask, Related searches, AI overview",informational,Organic
apne shayari in hindi,17,17,170,23,0.00,https://eknazariya.com/,0,0,0.00,0.33,112,"52, 67, 67, 67, 67, 100, 100, 100, 100, 100, 100, 81",2026-07-08,"Sitelinks, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
choudhary shayari,19,19,320,10,0.00,https://eknazariya.com/,0,0,0.00,0.33,98,"54, 54, 82, 100, 82, 100, 100, 100, 82, 82, 23, 44",2026-07-11,"Image pack, Reviews, Video, Image, Related searches, AI overview",informational,Organic
bajirao shayari,22,22,110,27,0.00,https://eknazariya.com/,0,0,0.00,0.33,123,"10, 19, 81, 81, 67, 100, 100, 100, 67, 5, 5, 5",2026-08-11,"Image pack, Reviews, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
gulzar shayri in hindi,14,15,110,18,0.00,https://eknazariya.com/gulzar-shayari-1,0,0,0.00,0,141,"100, 100, 65, 53, 53, 65, 82, 65, 41, 29, 41, 53",2026-08-19,"Image pack, Sitelinks, Reviews, Video, Image, People also ask, Related searches",informational,Organic
best writer quotes in hindi,28,28,210,25,0.00,https://eknazariya.com/,0,0,0.00,0.33,156,"81, 100, 81, 100, 42, 65, 81, 81, 81, 65, 65, 65",2026-07-16,"Image pack, Reviews, Video, People also ask, Related searches",commercial,Organic
sath dene wali shayari,17,17,320,32,0.00,https://eknazariya.com/,0,0,0.00,0.33,131,"81, 100, 81, 100, 67, 81, 81, 67, 67, 54, 67, 19",2026-07-04,"Image pack, Reviews, Video, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle",informational,Organic
krantikari shayari in hindi,19,19,110,18,0.00,https://eknazariya.com/,0,0,0.00,0.33,124,"24, 52, 100, 81, 43, 43, 43, 67, 43, 43, 43, 43",2026-06-25,"Reviews, Video, People also ask, AI overview",informational,Organic
hindi shayari message,18,18,170,37,0.00,https://eknazariya.com/,0,0,0.00,0,132,"65, 54, 100, 65, 100, 81, 65, 54, 54, 65, 54, 65",2026-07-13,"Reviews, Video, Ads top, Video Carousel, Related searches, Ads middle","commercial, informational",Organic
शजर,26,26,140,17,0.00,https://eknazariya.com/,0,0,0.00,0.33,110,"100, 82, 65, 53, 82, 82, 82, 65, 82, 65, 82, 65",2026-07-25,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
शजर,30,30,140,17,0.00,https://eknazariya.com/,0,0,0.00,0.33,110,"100, 82, 65, 53, 82, 82, 82, 65, 82, 65, 82, 65",2026-07-25,"Image pack, Reviews, Video, People also ask, Related searches, AI overview",informational,Organic
